//X Y Z Nx Ny Nz
108453.75781250 11439.77441406 4777.08984375 -0.015992 -0.996839 0.077828
111001.63281250 11198.98437500 2258.91845703 -0.015992 -0.996839 0.077828
111850.50000000 11173.07031250 2113.12207031 -0.015992 -0.996839 0.077828
117531.51562500 11180.14355469 3349.27661133 -0.011951 -0.994127 0.107561
111732.75781250 11426.92968750 5024.89257813 -0.011951 -0.994127 0.107561
110635.92187500 11471.13574219 5318.75195313 -0.011951 -0.994127 0.107561
116513.35156250 11208.12304688 3500.20727539 -0.011951 -0.994127 0.107561
115838.25000000 11310.42187500 4381.82568359 -0.011951 -0.994127 0.107561
116928.15625000 11221.34960938 3668.52734375 -0.011951 -0.994127 0.107561
114331.34375000 11429.23925781 5327.58984375 -0.011951 -0.994127 0.107561
116400.78906250 11367.47167969 4975.06591797 -0.011951 -0.994127 0.107561
115263.84375000 11298.25585938 4206.14843750 -0.011951 -0.994127 0.107561
117997.59375000 11242.42773438 3980.92602539 -0.011951 -0.994127 0.107561
117448.18750000 11413.17285156 5514.87500000 -0.011951 -0.994127 0.107561
118003.57812500 11240.27734375 3961.51000977 -0.011951 -0.994127 0.107561
112202.31250000 11424.13183594 5049.58203125 -0.011951 -0.994127 0.107561
114959.89062500 11458.70996094 5670.60888672 -0.011951 -0.994127 0.107561
116679.24218750 11374.52343750 5071.00341797 -0.011951 -0.994127 0.107561
116068.70312500 11232.33007813 3678.00830078 -0.011951 -0.994127 0.107561
109607.47656250 11477.91601563 5270.75634766 -0.011951 -0.994127 0.107561
110407.35937500 11462.18164063 5210.46484375 -0.011951 -0.994127 0.107561
116479.29687500 11268.07519531 4056.00390625 -0.011951 -0.994127 0.107561
104384.85937500 11578.25195313 5642.04833984 -0.011951 -0.994127 0.107561
110301.86718750 11453.57910156 5118.77050781 -0.011951 -0.994127 0.107561
117799.66406250 11255.35839844 4080.18750000 -0.011951 -0.994127 0.107561
107498.46875000 11548.00292969 5696.63085938 -0.011951 -0.994127 0.107561
117926.15625000 11164.16113281 3246.08911133 -0.018665 -0.993657 0.110894
118791.16406250 11181.79785156 3551.50463867 -0.018665 -0.993657 0.110894
119021.89843750 11333.79394531 4955.79003906 -0.018665 -0.993657 0.110894
121087.25000000 11292.63281250 4937.17431641 -0.018665 -0.993657 0.110894
120304.97656250 11289.83691406 4779.10644531 -0.018665 -0.993657 0.110894
121342.20312500 11289.12011719 4948.96191406 -0.018665 -0.993657 0.110894
121146.11718750 11178.68261719 3923.79858398 -0.018665 -0.993657 0.110894
121595.56250000 11225.79882813 4423.34863281 -0.018665 -0.993657 0.110894
128533.05468750 9544.61425781 -2046.54125977 -0.092868 -0.965575 0.242984
128031.58593750 9451.85058594 -2603.37280273 -0.092868 -0.965575 0.242984
126630.28125000 9716.38281250 -1987.14355469 -0.063304 -0.969425 0.237081
127096.16406250 9903.56933594 -1100.70983887 -0.063304 -0.969425 0.237081
126663.37500000 9708.93847656 -2008.75585938 -0.063304 -0.969425 0.237081
126364.44531250 9589.71289063 -2573.93481445 -0.063304 -0.969425 0.237081
127579.84375000 9638.13378906 -2024.32446289 -0.079548 -0.965944 0.246221
110958.60156250 11586.75781250 7055.22509766 -0.011452 -0.998411 0.055178
111925.61718750 11523.60058594 6121.30273438 -0.011452 -0.998411 0.055178
106708.75000000 11616.62890625 6742.82812500 -0.011452 -0.998411 0.055178
110005.14843750 11526.85253906 5797.43310547 -0.011452 -0.998411 0.055178
112911.28906250 11515.44238281 6171.82763672 -0.011452 -0.998411 0.055178
112198.60937500 11543.74218750 6534.75439453 -0.011452 -0.998411 0.055178
107908.44531250 11583.88085938 6397.44042969 -0.011452 -0.998411 0.055178
109148.69531250 11534.25585938 5759.15087891 -0.011452 -0.998411 0.055178
113041.90625000 11534.64355469 6540.19970703 -0.011452 -0.998411 0.055178
110957.35937500 11529.47070313 6033.45312500 -0.011452 -0.998411 0.055178
111496.05468750 11523.62304688 6036.30419922 -0.011452 -0.998411 0.055178
117442.00000000 11445.72460938 5829.52832031 -0.011452 -0.998411 0.055178
111426.01562500 11579.47558594 7018.31835938 -0.011452 -0.998411 0.055178
106892.34375000 11615.99316406 6767.99658203 -0.011452 -0.998411 0.055178
106104.98437500 11573.58300781 5855.19677734 -0.011452 -0.998411 0.055178
109443.37500000 11604.99316406 7079.09765625 -0.011452 -0.998411 0.055178
112673.89062500 11566.56347656 7036.18750000 -0.011452 -0.998411 0.055178
116425.88281250 11468.67480469 6036.72021484 -0.011452 -0.998411 0.055178
104431.46093750 11635.64160156 7093.15673828 -0.003032 -0.999439 0.033348
107313.63281250 11664.74707031 8119.34912109 -0.003032 -0.999439 0.033348
106385.78125000 11623.69726563 6863.28710938 -0.003032 -0.999439 0.033348
104365.31250000 11641.31640625 7254.93750000 -0.003032 -0.999439 0.033348
104676.21093750 11634.18945313 7065.64746094 -0.003032 -0.999439 0.033348
107850.23437500 11641.32031250 7467.52783203 -0.003032 -0.999439 0.033348
104790.62500000 11640.65136719 7261.45507813 -0.003032 -0.999439 0.033348
103420.76562500 11659.51464844 7729.11425781 -0.003032 -0.999439 0.033348
105658.16406250 11669.84375000 8167.32714844 -0.003032 -0.999439 0.033348
98136.86718750 11740.03222656 9759.73144531 -0.003032 -0.999439 0.033348
102771.13281250 11622.14941406 6597.69238281 -0.003032 -0.999439 0.033348
108145.83593750 11650.04589844 7740.50048828 -0.003032 -0.999439 0.033348
106501.35156250 11672.44824219 8294.86132813 -0.003032 -0.999439 0.033348
104505.87500000 11607.23828125 6267.72851563 -0.003032 -0.999439 0.033348
101030.32812500 11705.92285156 8939.44824219 -0.003032 -0.999439 0.033348
100626.22656250 11709.02441406 9005.42675781 -0.003032 -0.999439 0.033348
107369.53125000 11661.00585938 8013.41943359 -0.003032 -0.999439 0.033348
105181.30468750 11658.96289063 7820.29980469 -0.003032 -0.999439 0.033348
103688.43750000 11664.71093750 7897.28564453 -0.003032 -0.999439 0.033348
100824.81250000 11668.67675781 7838.54785156 -0.003032 -0.999439 0.033348
127078.81250000 10044.81738281 -527.91217041 -0.063152 -0.969574 0.236512
127300.76562500 10002.81250000 -640.73541260 -0.063152 -0.969574 0.236512
125794.88281250 10195.08789063 -254.60076904 -0.063152 -0.969574 0.236512
129969.29687500 9439.35351563 -1904.80505371 -0.121757 -0.957040 0.263153
130079.49218750 9448.85742188 -1819.22021484 -0.121757 -0.957040 0.263153
131480.29687500 9342.04199219 -1503.53515625 -0.145203 -0.952481 0.267760
131592.89062500 9132.87988281 -2187.48925781 -0.145203 -0.952481 0.267760
131865.56250000 9751.91406250 167.33325195 -0.145203 -0.952481 0.267760
131612.25000000 9616.53613281 -453.32226563 -0.145203 -0.952481 0.267760
130960.42968750 9086.12792969 -2716.44995117 -0.159935 -0.950204 0.267455
127426.53906250 10642.74218750 2167.38964844 -0.046805 -0.978097 0.202820
126849.88281250 10435.90136719 1036.81396484 -0.046805 -0.978097 0.202820
127345.02343750 10496.82910156 1445.85839844 -0.046805 -0.978097 0.202820
125425.22656250 11076.02343750 4113.50781250 -0.033130 -0.988183 0.149655
125965.16406250 11133.46093750 4609.84033203 -0.033130 -0.988183 0.149655
125397.74218750 11062.75976563 4020.17016602 -0.033130 -0.988183 0.149655
126523.03906250 11262.89257813 5584.09375000 -0.033130 -0.988183 0.149655
124510.27343750 11142.02050781 4347.75683594 -0.033130 -0.988183 0.149655
132088.81250000 8790.63476563 -3020.70947266 -0.186866 -0.937099 0.294833
131611.42187500 8973.62109375 -2738.37255859 -0.186866 -0.937099 0.294833
133965.82812500 3835.70117188 -6328.39160156 -0.042549 -0.077461 0.996087
133524.25000000 4795.90966797 -6273.59375000 -0.042549 -0.077461 0.996087
134801.92187500 2440.68823242 -6399.54638672 -0.042549 -0.077461 0.996087
132986.40625000 5795.71093750 -6224.68554688 0.032158 -0.032158 0.998965
134302.93750000 4523.56250000 -6306.64257813 0.032158 -0.032158 0.998965
134966.39062500 4054.51074219 -6342.52685547 0.032158 -0.032158 0.998965
130892.47656250 9817.06738281 -102.61520386 -0.109910 -0.960745 0.254733
130298.32812500 10023.27343750 418.15432739 -0.109910 -0.960745 0.254733
130007.75000000 9796.66796875 -555.47027588 -0.109910 -0.960745 0.254733
129607.54687500 10585.19824219 2486.42944336 -0.080858 -0.971535 0.222669
129498.46093750 10449.41015625 1852.98461914 -0.080858 -0.971535 0.222669
130360.64843750 10987.08300781 4715.31152344 -0.043298 -0.984141 0.172020
130368.39843750 11120.97070313 5564.21630859 -0.052228 -0.987697 0.147400
133112.57812500 8878.62890625 -2142.69287109 -0.146781 -0.946670 0.286829
133170.03125000 8720.41796875 -2635.06274414 -0.146781 -0.946670 0.286829
133504.10937500 8512.12207031 -3151.49121094 -0.146781 -0.946670 0.286829
130832.44531250 10589.01074219 2940.61401367 -0.078385 -0.971728 0.222713
130209.78906250 10704.17285156 3222.40185547 -0.078385 -0.971728 0.222713
130785.54687500 10736.00683594 3583.36328125 -0.079193 -0.978335 0.191281
130983.29687500 10448.88183594 2416.73681641 -0.120273 -0.963479 0.239253
130793.81250000 10364.18554688 1978.67871094 -0.120273 -0.963479 0.239253
128998.68750000 11198.68554688 5682.46679688 -0.036921 -0.992389 0.117476
128846.50781250 11391.27539063 7275.52392578 -0.036921 -0.992389 0.117476
128845.32812500 11224.49609375 5854.61962891 -0.036921 -0.992389 0.117476
133360.93750000 9439.95214844 -126.57775879 -0.163566 -0.947599 0.274412
133849.70312500 9114.16210938 -961.58129883 -0.166622 -0.946898 0.274993
131877.68750000 10592.61425781 3478.64990234 -0.163970 -0.955824 0.243955
131926.31250000 10415.09863281 2812.22412109 -0.163970 -0.955824 0.243955
131706.96875000 10428.49316406 2715.81762695 -0.163970 -0.955824 0.243955
132110.46875000 9749.80761719 315.86218262 -0.163970 -0.955824 0.243955
133544.15625000 10110.04785156 2326.71630859 -0.088289 -0.960937 0.262306
132792.87500000 10377.50781250 3052.80810547 -0.088289 -0.960937 0.262306
132413.53125000 10196.29785156 2266.72583008 -0.088289 -0.960937 0.262306
133383.70312500 10277.58300781 2884.22558594 -0.088289 -0.960937 0.262306
131548.57812500 10375.62500000 2413.94726563 -0.128308 -0.962956 0.237175
130986.56250000 11039.90429688 5289.19091797 -0.075001 -0.984533 0.158335
131007.56250000 10842.08105469 4217.69238281 -0.074136 -0.978347 0.193239
131332.23437500 11130.75292969 6025.61035156 -0.077397 -0.984723 0.155984
131842.92187500 11136.43261719 6314.53320313 -0.077397 -0.984723 0.155984
130347.71875000 11213.59082031 6238.69921875 -0.036849 -0.992680 0.115012
130153.14062500 11329.82812500 7184.12304688 -0.036849 -0.992680 0.115012
129492.17968750 11182.56250000 5702.47167969 -0.036849 -0.992680 0.115012
134164.59375000 11418.00683594 9214.97363281 -0.036849 -0.992680 0.115012
132690.60937500 11480.13867188 9285.26074219 -0.036849 -0.992680 0.115012
131070.16406250 11455.04492188 8559.47656250 -0.036849 -0.992680 0.115012
133019.29687500 11417.61621094 8851.14550781 -0.036849 -0.992680 0.115012
131387.78125000 11456.74902344 8674.09375000 -0.036849 -0.992680 0.115012
130928.69531250 11348.66992188 7591.45019531 -0.036849 -0.992680 0.115012
132083.54687500 11286.00878906 7421.13134766 -0.036849 -0.992680 0.115012
132085.53125000 11300.62890625 7548.75244141 -0.036849 -0.992680 0.115012
129310.80468750 11341.96289063 7000.15673828 -0.041584 -0.992406 0.115762
129376.94531250 11345.15917969 7051.09570313 -0.041584 -0.992406 0.115762
133985.29687500 9762.16015625 1361.57482910 -0.163566 -0.947599 0.274412
134259.64062500 9569.67285156 860.63635254 -0.163566 -0.947599 0.274412
134586.62500000 9402.05957031 477.29217529 -0.163566 -0.947599 0.274412
135017.26562500 9107.30371094 -283.47116089 -0.163566 -0.947599 0.274412
134826.50000000 8745.12695313 -1650.15161133 -0.163566 -0.947599 0.274412
133458.42187500 10884.16406250 5499.50781250 -0.113523 -0.968135 0.223220
134070.51562500 10632.68261719 4723.46093750 -0.113523 -0.968135 0.223220
132776.56250000 11014.49414063 6024.34619141 -0.055182 -0.985049 0.163196
132645.53125000 10903.84472656 5309.45751953 -0.055182 -0.985049 0.163196
132759.59375000 10600.45214844 3914.03857422 -0.116040 -0.967852 0.223154
132516.15625000 10610.65332031 3832.10961914 -0.116040 -0.967852 0.223154
133010.62500000 11117.76562500 6728.69677734 -0.055182 -0.985049 0.163196
134040.09375000 11015.85253906 6460.02246094 -0.055182 -0.985049 0.163196
134765.01562500 10508.70605469 4595.97265625 -0.130517 -0.965310 0.226144
134717.12500000 10369.75878906 3977.05566406 -0.130517 -0.965310 0.226144
135037.93750000 10541.22753906 4891.60888672 -0.130517 -0.965310 0.226144
135001.81250000 10316.13378906 3912.85644531 -0.130517 -0.965310 0.226144
134246.73437500 10273.49023438 3296.35083008 -0.130517 -0.965310 0.226144
135772.98437500 9219.42285156 416.50146484 -0.126764 -0.948730 0.289556
136352.34375000 9857.26660156 2753.92456055 -0.126764 -0.948730 0.289556
135162.85937500 9832.72167969 2155.70141602 -0.126764 -0.948730 0.289556
135864.06250000 8972.50683594 -351.01635742 -0.126764 -0.948730 0.289556
135584.53125000 9007.95214844 -356.87084961 -0.126764 -0.948730 0.289556
134939.82812500 9323.57226563 394.15063477 -0.126764 -0.948730 0.289556
135081.06250000 9526.19921875 1118.04492188 -0.126764 -0.948730 0.289556
136066.84375000 9052.23144531 3.88523102 -0.190861 -0.934802 0.299527
136615.17187500 8893.42382813 -139.28149414 -0.190861 -0.934802 0.299527
136448.45312500 8050.94628906 -2862.62988281 -0.190861 -0.934802 0.299527
136364.21875000 9339.70703125 1086.72973633 -0.190861 -0.934802 0.299527
138986.23437500 8519.32617188 -102.33825684 -0.182168 -0.933087 0.310102
139379.34375000 8938.05664063 1305.12585449 -0.146539 -0.935386 0.321838
138765.32812500 9020.40429688 1267.19274902 -0.146539 -0.935386 0.321838
138276.84375000 9309.83691406 1901.66748047 -0.130964 -0.941051 0.311883
138179.31250000 9819.05371094 3420.73266602 -0.130293 -0.944290 0.302226
138788.23437500 9784.81054688 3562.93676758 -0.119111 -0.943523 0.309154
138464.06250000 9332.95312500 2050.78662109 -0.134070 -0.941196 0.310121
143178.20312500 7830.56347656 -127.26562500 -0.157563 -0.924461 0.347196
143422.10937500 8272.71484375 1160.87988281 -0.157563 -0.924461 0.347196
143291.17187500 8381.11718750 1390.58935547 -0.157563 -0.924461 0.347196
143094.89062500 8811.06054688 2447.48291016 -0.157563 -0.924461 0.347196
143525.56250000 7307.86230469 -1363.09252930 -0.157563 -0.924461 0.347196
143243.85937500 7866.59130859 -1.63330078 -0.157563 -0.924461 0.347196
143479.53125000 7105.01562500 -1924.32397461 -0.157563 -0.924461 0.347196
143933.04687500 7112.00732422 -1700.94628906 -0.157563 -0.924461 0.347196
138185.42187500 10487.64648438 5905.88769531 -0.077218 -0.963329 0.256972
138087.90625000 10893.04589844 7392.20703125 -0.077218 -0.963329 0.256972
138822.17187500 10418.93066406 5838.80566406 -0.077218 -0.963329 0.256972
137730.54687500 10591.18847656 6157.36230469 -0.077218 -0.963329 0.256972
139187.37500000 10530.43359375 6394.38525391 -0.113644 -0.957481 0.265169
139475.71875000 10516.07519531 6465.15478516 -0.113644 -0.957481 0.265169
139162.17187500 10167.34179688 5076.19042969 -0.113644 -0.957481 0.265169
138431.85937500 11069.10546875 8416.30566406 -0.064887 -0.985101 0.159268
139781.79687500 11142.32812500 9422.21093750 -0.064887 -0.985101 0.159268
139690.89062500 11067.75781250 8922.05664063 -0.064887 -0.985101 0.159268
139163.31250000 11142.01171875 9167.68457031 -0.064887 -0.985101 0.159268
138897.25000000 11098.05273438 8786.08691406 -0.064887 -0.985101 0.159268
138734.26562500 9890.71093750 3897.31176758 -0.116513 -0.956974 0.265753
138940.68750000 10155.72265625 4940.02441406 -0.116513 -0.956974 0.265753
140578.79687500 11237.73046875 10342.60058594 -0.065038 -0.985031 0.159639
139633.67187500 11015.12792969 8571.94531250 -0.065038 -0.985031 0.159639
139961.79687500 10769.42480469 7515.03125000 -0.080499 -0.959600 0.269608
139781.20312500 9919.38378906 4440.22558594 -0.080499 -0.959600 0.269608
140063.03125000 9871.62792969 4334.40380859 -0.106715 -0.949893 0.293795
140884.89062500 10209.38769531 5728.24169922 -0.106715 -0.949893 0.293795
140977.28125000 9752.58105469 4281.03955078 -0.106715 -0.949893 0.293795
142108.35937500 9827.48437500 4935.25488281 -0.106715 -0.949893 0.293795
140464.25000000 10595.14648438 7013.35009766 -0.043505 -0.963332 0.264761
140209.76562500 10280.84179688 5833.11767578 -0.043505 -0.963332 0.264761
140333.93750000 10443.92382813 6444.24121094 -0.043505 -0.963332 0.264761
145514.06250000 8550.29101563 2613.69287109 -0.164622 -0.918787 0.358791
145165.28125000 8054.05908203 1187.55566406 -0.164622 -0.918787 0.358791
145640.34375000 6853.39697266 -1661.34082031 -0.164622 -0.918787 0.358791
145341.40625000 7814.33398438 655.81878662 -0.164622 -0.918787 0.358791
145340.07812500 6320.22998047 -3159.65332031 -0.164622 -0.918787 0.358791
145473.71875000 7544.49804688 27.21761703 -0.164622 -0.918787 0.358791
145482.85937500 7744.00097656 540.77435303 -0.164622 -0.918787 0.358791
145862.29687500 7810.29785156 883.36938477 -0.165048 -0.918346 0.359721
147386.32812500 7250.28222656 151.32336426 -0.165048 -0.918346 0.359721
146619.21875000 7411.19628906 210.87670898 -0.165048 -0.918346 0.359721
147478.85937500 7870.44873047 1777.50366211 -0.165048 -0.918346 0.359721
147430.21875000 7408.39892578 575.23211670 -0.165048 -0.918346 0.359721
146190.76562500 8412.61621094 2572.05126953 -0.165048 -0.918346 0.359721
146469.96875000 7041.19189453 -802.41931152 -0.165048 -0.918346 0.359721
146494.40625000 7333.51806641 -44.67626953 -0.165048 -0.918346 0.359721
147036.70312500 8272.29492188 2601.20117188 -0.165048 -0.918346 0.359721
146202.70312500 8233.62695313 2120.41210938 -0.165048 -0.918346 0.359721
145997.32812500 7379.61425781 -154.66040039 -0.165048 -0.918346 0.359721
146445.90625000 6569.96533203 -2016.87182617 -0.165048 -0.918346 0.359721
140564.15625000 10938.26171875 8483.25878906 -0.067393 -0.984877 0.159614
141004.56250000 11104.83593750 9698.00000000 -0.067393 -0.984877 0.159614
141771.82812500 10820.12988281 8257.13183594 -0.067393 -0.984877 0.159614
140894.67187500 10812.01562500 7926.89453125 -0.076664 -0.966469 0.245073
146969.75000000 6649.21337891 -1574.61047363 -0.164622 -0.918787 0.358791
146989.42187500 6613.21337891 -1657.72485352 -0.164622 -0.918787 0.358791
142620.82812500 10505.20214844 7369.43945313 -0.062592 -0.954208 0.292522
